trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
t_197726_b_4263_tn_10,17:58:00,17:58:00,759620,5,,0,0,1434.9843681022,1,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759475,6,,0,0,1894.3025358465,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,18:00:00,18:00:00,759477,7,,0,0,2394.59377814011,1,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759478,8,,0,0,2736.75868856549,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759464,9,,0,0,3167.18835414773,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,18:02:00,18:02:00,759479,10,,0,0,3394.89688853258,1,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759481,11,,0,0,3689.95024908263,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759482,12,,0,0,4168.95499635977,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759483,13,,0,0,4563.03423439585,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759484,14,,0,0,4927.41771367133,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,18:05:00,18:05:00,759485,15,,0,0,5172.42781491077,1,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759474,16,,0,0,5547.20272451996,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759755,17,,0,0,6027.63046060166,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,18:10:00,18:10:00,759756,18,,0,0,6283.10102330679,1,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759757,19,,0,0,6654.32111691164,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,18:13:00,18:13:00,759703,20,,0,0,6931.99364485048,1,,,,,1,1,,,,
t_197726_b_4263_tn_10,18:14:00,18:14:00,759758,21,,0,0,7418.67266988852,1,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759713,22,,0,0,7734.07193250613,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,18:15:00,18:15:00,759759,23,,0,0,7892.41890491318,1,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759760,24,,0,0,8214.20432273005,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,18:16:00,18:16:00,759761,25,,0,0,8730.51604002999,1,,,,,1,1,,,,
t_197726_b_4263_tn_10,,,759762,26,,0,0,8931.3651122221,0,,,,,1,1,,,,
t_197726_b_4263_tn_10,18:18:00,18:18:00,759763,27,,0,0,9299.98294840174,1,,,,,1,1,,,,
t_197726_b_4263_tn_10,18:20:00,18:20:00,759499,28,,0,0,9828.73316882,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,09:57:00,09:57:00,759599,1,,0,0,0,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759897,2,,0,0,299.451726312765,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759618,3,,0,0,761.963039626496,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759619,4,,0,0,1160.23377727469,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,09:58:00,09:58:00,759620,5,,0,0,1434.9843681022,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759475,6,,0,0,1894.3025358465,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,10:00:00,10:00:00,759477,7,,0,0,2394.59377814011,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759478,8,,0,0,2736.75868856549,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759464,9,,0,0,3167.18835414773,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,10:02:00,10:02:00,759479,10,,0,0,3394.89688853258,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759481,11,,0,0,3689.95024908263,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759482,12,,0,0,4168.95499635977,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759483,13,,0,0,4563.03423439585,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759484,14,,0,0,4927.41771367133,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,10:05:00,10:05:00,759485,15,,0,0,5172.42781491077,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759474,16,,0,0,5547.20272451996,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759755,17,,0,0,6027.63046060166,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,10:10:00,10:10:00,759756,18,,0,0,6283.10102330679,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759757,19,,0,0,6654.32111691164,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,10:13:00,10:13:00,759703,20,,0,0,6931.99364485048,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,10:14:00,10:14:00,759758,21,,0,0,7418.67266988852,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759713,22,,0,0,7734.07193250613,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,10:15:00,10:15:00,759759,23,,0,0,7892.41890491318,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759760,24,,0,0,8214.20432273005,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,10:16:00,10:16:00,759761,25,,0,0,8730.51604002999,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,,,759762,26,,0,0,8931.3651122221,0,,,,,1,1,,,,
t_197726_b_4263_tn_2,10:18:00,10:18:00,759763,27,,0,0,9299.98294840174,1,,,,,1,1,,,,
t_197726_b_4263_tn_2,10:20:00,10:20:00,759499,28,,0,0,9828.73316882,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,10:57:00,10:57:00,759599,1,,0,0,0,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759897,2,,0,0,299.451726312765,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759618,3,,0,0,761.963039626496,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759619,4,,0,0,1160.23377727469,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,10:58:00,10:58:00,759620,5,,0,0,1434.9843681022,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759475,6,,0,0,1894.3025358465,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,11:00:00,11:00:00,759477,7,,0,0,2394.59377814011,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759478,8,,0,0,2736.75868856549,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759464,9,,0,0,3167.18835414773,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,11:02:00,11:02:00,759479,10,,0,0,3394.89688853258,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759481,11,,0,0,3689.95024908263,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759482,12,,0,0,4168.95499635977,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759483,13,,0,0,4563.03423439585,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759484,14,,0,0,4927.41771367133,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,11:05:00,11:05:00,759485,15,,0,0,5172.42781491077,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759474,16,,0,0,5547.20272451996,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759755,17,,0,0,6027.63046060166,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,11:10:00,11:10:00,759756,18,,0,0,6283.10102330679,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759757,19,,0,0,6654.32111691164,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,11:13:00,11:13:00,759703,20,,0,0,6931.99364485048,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,11:14:00,11:14:00,759758,21,,0,0,7418.67266988852,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759713,22,,0,0,7734.07193250613,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,11:15:00,11:15:00,759759,23,,0,0,7892.41890491318,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759760,24,,0,0,8214.20432273005,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,11:16:00,11:16:00,759761,25,,0,0,8730.51604002999,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,,,759762,26,,0,0,8931.3651122221,0,,,,,1,1,,,,
t_197726_b_4263_tn_3,11:18:00,11:18:00,759763,27,,0,0,9299.98294840174,1,,,,,1,1,,,,
t_197726_b_4263_tn_3,11:20:00,11:20:00,759499,28,,0,0,9828.73316882,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,11:57:00,11:57:00,759599,1,,0,0,0,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759897,2,,0,0,299.451726312765,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759618,3,,0,0,761.963039626496,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759619,4,,0,0,1160.23377727469,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,11:58:00,11:58:00,759620,5,,0,0,1434.9843681022,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759475,6,,0,0,1894.3025358465,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,12:00:00,12:00:00,759477,7,,0,0,2394.59377814011,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759478,8,,0,0,2736.75868856549,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759464,9,,0,0,3167.18835414773,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,12:02:00,12:02:00,759479,10,,0,0,3394.89688853258,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759481,11,,0,0,3689.95024908263,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759482,12,,0,0,4168.95499635977,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759483,13,,0,0,4563.03423439585,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759484,14,,0,0,4927.41771367133,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,12:05:00,12:05:00,759485,15,,0,0,5172.42781491077,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759474,16,,0,0,5547.20272451996,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759755,17,,0,0,6027.63046060166,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,12:10:00,12:10:00,759756,18,,0,0,6283.10102330679,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759757,19,,0,0,6654.32111691164,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,12:13:00,12:13:00,759703,20,,0,0,6931.99364485048,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,12:14:00,12:14:00,759758,21,,0,0,7418.67266988852,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759713,22,,0,0,7734.07193250613,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,12:15:00,12:15:00,759759,23,,0,0,7892.41890491318,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759760,24,,0,0,8214.20432273005,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,12:16:00,12:16:00,759761,25,,0,0,8730.51604002999,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,,,759762,26,,0,0,8931.3651122221,0,,,,,1,1,,,,
t_197726_b_4263_tn_4,12:18:00,12:18:00,759763,27,,0,0,9299.98294840174,1,,,,,1,1,,,,
t_197726_b_4263_tn_4,12:20:00,12:20:00,759499,28,,0,0,9828.73316882,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,12:57:00,12:57:00,759599,1,,0,0,0,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759897,2,,0,0,299.451726312765,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759618,3,,0,0,761.963039626496,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759619,4,,0,0,1160.23377727469,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,12:58:00,12:58:00,759620,5,,0,0,1434.9843681022,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759475,6,,0,0,1894.3025358465,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,13:00:00,13:00:00,759477,7,,0,0,2394.59377814011,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759478,8,,0,0,2736.75868856549,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759464,9,,0,0,3167.18835414773,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,13:02:00,13:02:00,759479,10,,0,0,3394.89688853258,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759481,11,,0,0,3689.95024908263,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759482,12,,0,0,4168.95499635977,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759483,13,,0,0,4563.03423439585,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759484,14,,0,0,4927.41771367133,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,13:05:00,13:05:00,759485,15,,0,0,5172.42781491077,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759474,16,,0,0,5547.20272451996,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759755,17,,0,0,6027.63046060166,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,13:10:00,13:10:00,759756,18,,0,0,6283.10102330679,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759757,19,,0,0,6654.32111691164,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,13:13:00,13:13:00,759703,20,,0,0,6931.99364485048,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,13:14:00,13:14:00,759758,21,,0,0,7418.67266988852,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759713,22,,0,0,7734.07193250613,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,13:15:00,13:15:00,759759,23,,0,0,7892.41890491318,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759760,24,,0,0,8214.20432273005,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,13:16:00,13:16:00,759761,25,,0,0,8730.51604002999,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,,,759762,26,,0,0,8931.3651122221,0,,,,,1,1,,,,
t_197726_b_4263_tn_5,13:18:00,13:18:00,759763,27,,0,0,9299.98294840174,1,,,,,1,1,,,,
t_197726_b_4263_tn_5,13:20:00,13:20:00,759499,28,,0,0,9828.73316882,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,13:57:00,13:57:00,759599,1,,0,0,0,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759897,2,,0,0,299.451726312765,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759618,3,,0,0,761.963039626496,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759619,4,,0,0,1160.23377727469,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,13:58:00,13:58:00,759620,5,,0,0,1434.9843681022,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759475,6,,0,0,1894.3025358465,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,14:00:00,14:00:00,759477,7,,0,0,2394.59377814011,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759478,8,,0,0,2736.75868856549,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759464,9,,0,0,3167.18835414773,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,14:02:00,14:02:00,759479,10,,0,0,3394.89688853258,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759481,11,,0,0,3689.95024908263,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759482,12,,0,0,4168.95499635977,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759483,13,,0,0,4563.03423439585,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759484,14,,0,0,4927.41771367133,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,14:05:00,14:05:00,759485,15,,0,0,5172.42781491077,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759474,16,,0,0,5547.20272451996,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759755,17,,0,0,6027.63046060166,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,14:10:00,14:10:00,759756,18,,0,0,6283.10102330679,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759757,19,,0,0,6654.32111691164,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,14:13:00,14:13:00,759703,20,,0,0,6931.99364485048,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,14:14:00,14:14:00,759758,21,,0,0,7418.67266988852,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759713,22,,0,0,7734.07193250613,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,14:15:00,14:15:00,759759,23,,0,0,7892.41890491318,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759760,24,,0,0,8214.20432273005,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,14:16:00,14:16:00,759761,25,,0,0,8730.51604002999,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,,,759762,26,,0,0,8931.3651122221,0,,,,,1,1,,,,
t_197726_b_4263_tn_6,14:18:00,14:18:00,759763,27,,0,0,9299.98294840174,1,,,,,1,1,,,,
t_197726_b_4263_tn_6,14:20:00,14:20:00,759499,28,,0,0,9828.73316882,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,14:57:00,14:57:00,759599,1,,0,0,0,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759897,2,,0,0,299.451726312765,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759618,3,,0,0,761.963039626496,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759619,4,,0,0,1160.23377727469,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,14:58:00,14:58:00,759620,5,,0,0,1434.9843681022,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759475,6,,0,0,1894.3025358465,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,15:00:00,15:00:00,759477,7,,0,0,2394.59377814011,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759478,8,,0,0,2736.75868856549,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759464,9,,0,0,3167.18835414773,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,15:02:00,15:02:00,759479,10,,0,0,3394.89688853258,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759481,11,,0,0,3689.95024908263,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759482,12,,0,0,4168.95499635977,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759483,13,,0,0,4563.03423439585,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759484,14,,0,0,4927.41771367133,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,15:05:00,15:05:00,759485,15,,0,0,5172.42781491077,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759474,16,,0,0,5547.20272451996,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759755,17,,0,0,6027.63046060166,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,15:10:00,15:10:00,759756,18,,0,0,6283.10102330679,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759757,19,,0,0,6654.32111691164,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,15:13:00,15:13:00,759703,20,,0,0,6931.99364485048,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,15:14:00,15:14:00,759758,21,,0,0,7418.67266988852,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759713,22,,0,0,7734.07193250613,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,15:15:00,15:15:00,759759,23,,0,0,7892.41890491318,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759760,24,,0,0,8214.20432273005,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,15:16:00,15:16:00,759761,25,,0,0,8730.51604002999,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,,,759762,26,,0,0,8931.3651122221,0,,,,,1,1,,,,
t_197726_b_4263_tn_7,15:18:00,15:18:00,759763,27,,0,0,9299.98294840174,1,,,,,1,1,,,,
t_197726_b_4263_tn_7,15:20:00,15:20:00,759499,28,,0,0,9828.73316882,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,15:57:00,15:57:00,759599,1,,0,0,0,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759897,2,,0,0,299.451726312765,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759618,3,,0,0,761.963039626496,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759619,4,,0,0,1160.23377727469,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,15:58:00,15:58:00,759620,5,,0,0,1434.9843681022,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759475,6,,0,0,1894.3025358465,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,16:00:00,16:00:00,759477,7,,0,0,2394.59377814011,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759478,8,,0,0,2736.75868856549,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759464,9,,0,0,3167.18835414773,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,16:02:00,16:02:00,759479,10,,0,0,3394.89688853258,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759481,11,,0,0,3689.95024908263,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759482,12,,0,0,4168.95499635977,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759483,13,,0,0,4563.03423439585,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759484,14,,0,0,4927.41771367133,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,16:05:00,16:05:00,759485,15,,0,0,5172.42781491077,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759474,16,,0,0,5547.20272451996,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759755,17,,0,0,6027.63046060166,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,16:10:00,16:10:00,759756,18,,0,0,6283.10102330679,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759757,19,,0,0,6654.32111691164,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,16:13:00,16:13:00,759703,20,,0,0,6931.99364485048,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,16:14:00,16:14:00,759758,21,,0,0,7418.67266988852,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759713,22,,0,0,7734.07193250613,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,16:15:00,16:15:00,759759,23,,0,0,7892.41890491318,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759760,24,,0,0,8214.20432273005,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,16:16:00,16:16:00,759761,25,,0,0,8730.51604002999,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,,,759762,26,,0,0,8931.3651122221,0,,,,,1,1,,,,
t_197726_b_4263_tn_8,16:18:00,16:18:00,759763,27,,0,0,9299.98294840174,1,,,,,1,1,,,,
t_197726_b_4263_tn_8,16:20:00,16:20:00,759499,28,,0,0,9828.73316882,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,16:57:00,16:57:00,759599,1,,0,0,0,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759897,2,,0,0,299.451726312765,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759618,3,,0,0,761.963039626496,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759619,4,,0,0,1160.23377727469,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,16:58:00,16:58:00,759620,5,,0,0,1434.9843681022,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759475,6,,0,0,1894.3025358465,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,17:00:00,17:00:00,759477,7,,0,0,2394.59377814011,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759478,8,,0,0,2736.75868856549,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759464,9,,0,0,3167.18835414773,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,17:02:00,17:02:00,759479,10,,0,0,3394.89688853258,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759481,11,,0,0,3689.95024908263,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759482,12,,0,0,4168.95499635977,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759483,13,,0,0,4563.03423439585,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759484,14,,0,0,4927.41771367133,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,17:05:00,17:05:00,759485,15,,0,0,5172.42781491077,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759474,16,,0,0,5547.20272451996,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759755,17,,0,0,6027.63046060166,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,17:10:00,17:10:00,759756,18,,0,0,6283.10102330679,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759757,19,,0,0,6654.32111691164,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,17:13:00,17:13:00,759703,20,,0,0,6931.99364485048,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,17:14:00,17:14:00,759758,21,,0,0,7418.67266988852,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759713,22,,0,0,7734.07193250613,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,17:15:00,17:15:00,759759,23,,0,0,7892.41890491318,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759760,24,,0,0,8214.20432273005,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,17:16:00,17:16:00,759761,25,,0,0,8730.51604002999,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,,,759762,26,,0,0,8931.3651122221,0,,,,,1,1,,,,
t_197726_b_4263_tn_9,17:18:00,17:18:00,759763,27,,0,0,9299.98294840174,1,,,,,1,1,,,,
t_197726_b_4263_tn_9,17:20:00,17:20:00,759499,28,,0,0,9828.73316882,1,,,,,1,1,,,,
t_197726_b_none_tn_1,08:57:00,08:57:00,759599,1,,0,0,0,1,,,,,1,1,,,,
t_197726_b_none_tn_1,,,759897,2,,0,0,299.451726312765,0,,,,,1,1,,,,
t_197726_b_none_tn_1,,,759618,3,,0,0,761.963039626496,0,,,,,1,1,,,,
t_197726_b_none_tn_1,,,759619,4,,0,0,1160.23377727469,0,,,,,1,1,,,,
t_197726_b_none_tn_1,08:58:00,08:58:00,759620,5,,0,0,1434.9843681022,1,,,,,1,1,,,,
t_197726_b_none_tn_1,,,759475,6,,0,0,1894.3025358465,0,,,,,1,1,,,,
t_197726_b_none_tn_1,09:00:00,09:00:00,759477,7,,0,0,2394.59377814011,1,,,,,1,1,,,,
t_197726_b_none_tn_1,,,759478,8,,0,0,2736.75868856549,0,,,,,1,1,,,,
t_197726_b_none_tn_1,,,759464,9,,0,0,3167.18835414773,0,,,,,1,1,,,,
t_197726_b_none_tn_1,09:02:00,09:02:00,759479,10,,0,0,3394.89688853258,1,,,,,1,1,,,,
t_197726_b_none_tn_1,,,759481,11,,0,0,3689.95024908263,0,,,,,1,1,,,,
t_197726_b_none_tn_1,,,759482,12,,0,0,4168.95499635977,0,,,,,1,1,,,,
t_197726_b_none_tn_1,,,759483,13,,0,0,4563.03423439585,0,,,,,1,1,,,,
